,State Name,county Name,County Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,Year,Month,Day,Month_Day,Five-Year Avg.
34079,South Carolina,Richland,79,2020-02-28,40,Good,Ozone,3,2020,2,28,02-28,42.18181818181818
34080,South Carolina,Richland,79,2020-02-29,39,Good,Ozone,3,2020,2,29,02-29,42.166666666666664
34081,South Carolina,Richland,79,2020-03-01,42,Good,Ozone,3,2020,3,1,03-01,38.875
34082,South Carolina,Richland,79,2020-03-02,44,Good,Ozone,3,2020,3,2,03-02,39.32258064516129
34083,South Carolina,Richland,79,2020-03-03,34,Good,Ozone,3,2020,3,3,03-03,39.625
34084,South Carolina,Richland,79,2020-03-04,29,Good,PM2.5,3,2020,3,4,03-04,37.351351351351354
34085,South Carolina,Richland,79,2020-03-05,35,Good,Ozone,3,2020,3,5,03-05,43.83870967741935
34086,South Carolina,Richland,79,2020-03-06,37,Good,Ozone,3,2020,3,6,03-06,42.78125
34087,South Carolina,Richland,79,2020-03-07,43,Good,Ozone,3,2020,3,7,03-07,41.45945945945946
34088,South Carolina,Richland,79,2020-03-08,40,Good,Ozone,3,2020,3,8,03-08,44.9375
34089,South Carolina,Richland,79,2020-03-09,42,Good,Ozone,3,2020,3,9,03-09,45.96969696969697
34090,South Carolina,Richland,79,2020-03-10,35,Good,Ozone,3,2020,3,10,03-10,40.375
34091,South Carolina,Richland,79,2020-03-11,37,Good,Ozone,3,2020,3,11,03-11,43.0
34092,South Carolina,Richland,79,2020-03-12,43,Good,PM2.5,3,2020,3,12,03-12,43.09375
34093,South Carolina,Richland,79,2020-03-13,40,Good,PM2.5,3,2020,3,13,03-13,38.675
34094,South Carolina,Richland,79,2020-03-14,39,Good,Ozone,3,2020,3,14,03-14,42.06060606060606
34095,South Carolina,Richland,79,2020-03-15,58,Moderate,PM2.5,3,2020,3,15,03-15,42.57575757575758
34096,South Carolina,Richland,79,2020-03-16,54,Moderate,PM2.5,3,2020,3,16,03-16,37.41025641025641
34097,South Carolina,Richland,79,2020-03-17,65,Moderate,PM2.5,3,2020,3,17,03-17,44.54545454545455
34098,South Carolina,Richland,79,2020-03-18,52,Moderate,PM2.5,3,2020,3,18,03-18,44.85294117647059
34099,South Carolina,Richland,79,2020-03-19,53,Moderate,PM2.5,3,2020,3,19,03-19,40.073170731707314
34100,South Carolina,Richland,79,2020-03-20,38,Good,Ozone,3,2020,3,20,03-20,42.96969696969697
34101,South Carolina,Richland,79,2020-03-21,39,Good,Ozone,3,2020,3,21,03-21,40.42424242424242
34102,South Carolina,Richland,79,2020-03-22,30,Good,Ozone,3,2020,3,22,03-22,41.025
34103,South Carolina,Richland,79,2020-03-23,25,Good,Ozone,3,2020,3,23,03-23,44.84848484848485
34104,South Carolina,Richland,79,2020-03-24,16,Good,Ozone,3,2020,3,24,03-24,42.25
34105,South Carolina,Richland,79,2020-03-25,31,Good,Ozone,3,2020,3,25,03-25,39.743589743589745
34106,South Carolina,Richland,79,2020-03-26,34,Good,Ozone,3,2020,3,26,03-26,40.09090909090909
34107,South Carolina,Richland,79,2020-03-27,47,Good,PM2.5,3,2020,3,27,03-27,38.484848484848484
34108,South Carolina,Richland,79,2020-03-28,55,Moderate,PM2.5,3,2020,3,28,03-28,37.9
34109,South Carolina,Richland,79,2020-03-29,58,Moderate,PM2.5,3,2020,3,29,03-29,41.90909090909091
34110,South Carolina,Richland,79,2020-03-30,47,Good,Ozone,3,2020,3,30,03-30,41.84848484848485
34111,South Carolina,Richland,79,2020-03-31,37,Good,Ozone,3,2020,3,31,03-31,39.825
34112,South Carolina,Richland,79,2020-04-01,0,Good,CO,1,2020,4,1,04-01,43.1875
34113,South Carolina,Spartanburg,83,2020-01-01,30,Good,PM2.5,1,2020,1,1,01-01,35.266666666666666
34114,South Carolina,Spartanburg,83,2020-01-02,35,Good,PM2.5,1,2020,1,2,01-02,33.285714285714285
34115,South Carolina,Spartanburg,83,2020-01-03,23,Good,PM2.5,1,2020,1,3,01-03,31.711111111111112
34116,South Carolina,Spartanburg,83,2020-01-04,13,Good,PM2.5,1,2020,1,4,01-04,28.177777777777777
34117,South Carolina,Spartanburg,83,2020-01-05,18,Good,PM2.5,1,2020,1,5,01-05,32.651162790697676
34118,South Carolina,Spartanburg,83,2020-01-06,23,Good,PM2.5,1,2020,1,6,01-06,33.48888888888889
34119,South Carolina,Spartanburg,83,2020-01-07,44,Good,PM2.5,1,2020,1,7,01-07,34.90909090909091
34120,South Carolina,Spartanburg,83,2020-01-08,25,Good,PM2.5,1,2020,1,8,01-08,36.76190476190476
34121,South Carolina,Spartanburg,83,2020-01-09,52,Moderate,PM2.5,1,2020,1,9,01-09,30.227272727272727
34122,South Carolina,Spartanburg,83,2020-01-10,46,Good,PM2.5,1,2020,1,10,01-10,31.022222222222222
34123,South Carolina,Spartanburg,83,2020-01-11,28,Good,PM2.5,1,2020,1,11,01-11,32.92857142857143
34124,South Carolina,Spartanburg,83,2020-01-12,15,Good,PM2.5,1,2020,1,12,01-12,32.65909090909091
34125,South Carolina,Spartanburg,83,2020-01-13,20,Good,PM2.5,1,2020,1,13,01-13,32.422222222222224
34126,South Carolina,Spartanburg,83,2020-01-14,13,Good,PM2.5,1,2020,1,14,01-14,35.785714285714285
34127,South Carolina,Spartanburg,83,2020-01-15,14,Good,PM2.5,1,2020,1,15,01-15,35.02272727272727
34128,South Carolina,Spartanburg,83,2020-01-16,16,Good,PM2.5,1,2020,1,16,01-16,36.81818181818182
34129,South Carolina,Spartanburg,83,2020-01-17,23,Good,PM2.5,1,2020,1,17,01-17,34.333333333333336
34130,South Carolina,Spartanburg,83,2020-01-18,35,Good,PM2.5,1,2020,1,18,01-18,32.31818181818182
34131,South Carolina,Spartanburg,83,2020-01-19,15,Good,PM2.5,1,2020,1,19,01-19,34.11363636363637
34132,South Carolina,Spartanburg,83,2020-01-20,25,Good,PM2.5,1,2020,1,20,01-20,34.04651162790697
34133,South Carolina,Spartanburg,83,2020-01-21,29,Good,PM2.5,1,2020,1,21,01-21,34.08888888888889
34134,South Carolina,Spartanburg,83,2020-01-22,35,Good,PM2.5,1,2020,1,22,01-22,33.0
34135,South Carolina,Spartanburg,83,2020-01-23,41,Good,PM2.5,1,2020,1,23,01-23,31.627906976744185
34136,South Carolina,Spartanburg,83,2020-01-24,31,Good,PM2.5,1,2020,1,24,01-24,30.84090909090909
34137,South Carolina,Spartanburg,83,2020-01-25,16,Good,PM2.5,1,2020,1,25,01-25,32.68181818181818
34138,South Carolina,Spartanburg,83,2020-01-26,30,Good,PM2.5,1,2020,1,26,01-26,33.74418604651163
34139,South Carolina,Spartanburg,83,2020-01-27,26,Good,PM2.5,1,2020,1,27,01-27,33.86666666666667
34140,South Carolina,Spartanburg,83,2020-01-28,25,Good,PM2.5,1,2020,1,28,01-28,33.52272727272727
34141,South Carolina,Spartanburg,83,2020-01-29,36,Good,PM2.5,1,2020,1,29,01-29,32.357142857142854
34142,South Carolina,Spartanburg,83,2020-01-30,47,Good,PM2.5,1,2020,1,30,01-30,33.65909090909091
34143,South Carolina,Spartanburg,83,2020-01-31,52,Moderate,PM2.5,1,2020,1,31,01-31,35.31818181818182
34144,South Carolina,Spartanburg,83,2020-02-01,29,Good,PM2.5,1,2020,2,1,02-01,37.07142857142857
34145,South Carolina,Spartanburg,83,2020-02-02,19,Good,PM2.5,1,2020,2,2,02-02,35.68181818181818
34146,South Carolina,Spartanburg,83,2020-02-03,27,Good,PM2.5,1,2020,2,3,02-03,33.77272727272727
34147,South Carolina,Spartanburg,83,2020-02-04,40,Good,PM2.5,1,2020,2,4,02-04,33.390243902439025
34148,South Carolina,Spartanburg,83,2020-02-05,32,Good,PM2.5,1,2020,2,5,02-05,34.348837209302324
34149,South Carolina,Spartanburg,83,2020-02-06,26,Good,Ozone,2,2020,2,6,02-06,37.06818181818182
34150,South Carolina,Spartanburg,83,2020-02-07,30,Good,Ozone,2,2020,2,7,02-07,35.55813953488372
34151,South Carolina,Spartanburg,83,2020-02-08,31,Good,PM2.5,2,2020,2,8,02-08,33.75555555555555
34152,South Carolina,Spartanburg,83,2020-02-09,29,Good,PM2.5,2,2020,2,9,02-09,32.333333333333336
34153,South Carolina,Spartanburg,83,2020-02-10,50,Good,PM2.5,2,2020,2,10,02-10,35.853658536585364
34154,South Carolina,Spartanburg,83,2020-02-11,32,Good,PM2.5,2,2020,2,11,02-11,35.72727272727273
34155,South Carolina,Spartanburg,83,2020-02-12,19,Good,Ozone,2,2020,2,12,02-12,34.72727272727273
34156,South Carolina,Spartanburg,83,2020-02-13,28,Good,Ozone,2,2020,2,13,02-13,36.0
34157,South Carolina,Spartanburg,83,2020-02-14,35,Good,Ozone,2,2020,2,14,02-14,34.54545454545455
34158,South Carolina,Spartanburg,83,2020-02-15,31,Good,Ozone,2,2020,2,15,02-15,32.54545454545455
34159,South Carolina,Spartanburg,83,2020-02-16,58,Moderate,PM2.5,2,2020,2,16,02-16,34.0
34160,South Carolina,Spartanburg,83,2020-02-17,54,Moderate,PM2.5,2,2020,2,17,02-17,34.22727272727273
34161,South Carolina,Spartanburg,83,2020-02-18,49,Good,PM2.5,2,2020,2,18,02-18,36.02272727272727
34162,South Carolina,Spartanburg,83,2020-02-19,30,Good,Ozone,2,2020,2,19,02-19,36.78048780487805
34163,South Carolina,Spartanburg,83,2020-02-20,27,Good,Ozone,2,2020,2,20,02-20,37.88636363636363
34164,South Carolina,Spartanburg,83,2020-02-21,36,Good,Ozone,2,2020,2,21,02-21,36.54545454545455
34165,South Carolina,Spartanburg,83,2020-02-22,42,Good,PM2.5,2,2020,2,22,02-22,37.16279069767442
34166,South Carolina,Spartanburg,83,2020-02-23,55,Moderate,PM2.5,2,2020,2,23,02-23,34.733333333333334
34167,South Carolina,Spartanburg,83,2020-02-24,35,Good,PM2.5,2,2020,2,24,02-24,34.4
34168,South Carolina,Spartanburg,83,2020-02-25,30,Good,Ozone,2,2020,2,25,02-25,34.395348837209305
34169,South Carolina,Spartanburg,83,2020-02-26,31,Good,Ozone,2,2020,2,26,02-26,34.68888888888889
34170,South Carolina,Spartanburg,83,2020-02-27,36,Good,Ozone,2,2020,2,27,02-27,36.79545454545455
34171,South Carolina,Spartanburg,83,2020-02-28,36,Good,Ozone,2,2020,2,28,02-28,38.595238095238095
34172,South Carolina,Spartanburg,83,2020-02-29,38,Good,Ozone,2,2020,2,29,02-29,35.0
34173,South Carolina,Spartanburg,83,2020-03-01,42,Good,Ozone,2,2020,3,1,03-01,38.04
34174,South Carolina,Spartanburg,83,2020-03-02,47,Good,PM2.5,2,2020,3,2,03-02,36.0
34175,South Carolina,Spartanburg,83,2020-03-03,34,Good,PM2.5,2,2020,3,3,03-03,37.78260869565217
34176,South Carolina,Spartanburg,83,2020-03-04,30,Good,Ozone,2,2020,3,4,03-04,36.58
34177,South Carolina,Spartanburg,83,2020-03-05,28,Good,PM2.5,2,2020,3,5,03-05,38.82608695652174
34178,South Carolina,Spartanburg,83,2020-03-06,33,Good,Ozone,2,2020,3,6,03-06,38.71739130434783
34179,South Carolina,Spartanburg,83,2020-03-07,38,Good,Ozone,2,2020,3,7,03-07,38.94
34180,South Carolina,Spartanburg,83,2020-03-08,50,Good,PM2.5,2,2020,3,8,03-08,41.43478260869565
34181,South Carolina,Spartanburg,83,2020-03-09,51,Moderate,PM2.5,2,2020,3,9,03-09,39.51111111111111
34182,South Carolina,Spartanburg,83,2020-03-10,37,Good,Ozone,2,2020,3,10,03-10,37.895833333333336
34183,South Carolina,Spartanburg,83,2020-03-11,37,Good,Ozone,2,2020,3,11,03-11,38.97674418604651
34184,South Carolina,Spartanburg,83,2020-03-12,41,Good,PM2.5,2,2020,3,12,03-12,39.595238095238095
34185,South Carolina,Spartanburg,83,2020-03-13,42,Good,PM2.5,2,2020,3,13,03-13,37.645833333333336
34186,South Carolina,Spartanburg,83,2020-03-14,35,Good,Ozone,2,2020,3,14,03-14,40.857142857142854
34187,South Carolina,Spartanburg,83,2020-03-15,47,Good,PM2.5,2,2020,3,15,03-15,40.97727272727273
34188,South Carolina,Spartanburg,83,2020-03-16,40,Good,PM2.5,2,2020,3,16,03-16,37.895833333333336
34189,South Carolina,Spartanburg,83,2020-03-17,45,Good,PM2.5,2,2020,3,17,03-17,41.55555555555556
34190,South Carolina,Spartanburg,83,2020-03-18,51,Moderate,PM2.5,2,2020,3,18,03-18,42.48888888888889
34191,South Carolina,Spartanburg,83,2020-03-19,43,Good,PM2.5,2,2020,3,19,03-19,38.97959183673469
34192,South Carolina,Spartanburg,83,2020-03-20,45,Good,PM2.5,2,2020,3,20,03-20,40.4
34193,South Carolina,Spartanburg,83,2020-03-21,39,Good,Ozone,2,2020,3,21,03-21,40.52272727272727
34194,South Carolina,Spartanburg,83,2020-03-22,26,Good,Ozone,2,2020,3,22,03-22,38.583333333333336
34195,South Carolina,Spartanburg,83,2020-03-23,23,Good,Ozone,2,2020,3,23,03-23,40.75
34196,South Carolina,Spartanburg,83,2020-03-24,16,Good,PM2.5,2,2020,3,24,03-24,42.75
34197,South Carolina,Spartanburg,83,2020-03-25,38,Good,Ozone,2,2020,3,25,03-25,39.80434782608695
34198,South Carolina,Spartanburg,83,2020-03-26,30,Good,Ozone,2,2020,3,26,03-26,38.51111111111111
34199,South Carolina,Spartanburg,83,2020-03-27,61,Moderate,Ozone,2,2020,3,27,03-27,38.25
34200,South Carolina,Spartanburg,83,2020-03-28,56,Moderate,PM2.5,2,2020,3,28,03-28,35.9375
34201,South Carolina,Spartanburg,83,2020-03-29,52,Moderate,PM2.5,2,2020,3,29,03-29,41.22222222222222
34202,South Carolina,Spartanburg,83,2020-03-30,45,Good,Ozone,2,2020,3,30,03-30,40.25
34203,South Carolina,Spartanburg,83,2020-03-31,33,Good,Ozone,2,2020,3,31,03-31,36.204081632653065
34204,South Carolina,York,91,2020-01-01,0,Good,SO2,1,2020,1,1,01-01,30.96875
34205,South Carolina,York,91,2020-01-02,0,Good,SO2,1,2020,1,2,01-02,28.666666666666668
34206,South Carolina,York,91,2020-01-03,0,Good,SO2,1,2020,1,3,01-03,29.84375
34207,South Carolina,York,91,2020-01-04,0,Good,SO2,1,2020,1,4,01-04,27.08823529411765
34208,South Carolina,York,91,2020-01-05,0,Good,SO2,1,2020,1,5,01-05,30.64516129032258
34209,South Carolina,York,91,2020-01-06,0,Good,SO2,1,2020,1,6,01-06,31.46875
34210,South Carolina,York,91,2020-01-07,0,Good,SO2,1,2020,1,7,01-07,32.75
34211,South Carolina,York,91,2020-01-08,0,Good,SO2,1,2020,1,8,01-08,32.58620689655172
34212,South Carolina,York,91,2020-01-09,0,Good,SO2,1,2020,1,9,01-09,29.870967741935484
34213,South Carolina,York,91,2020-01-10,0,Good,SO2,1,2020,1,10,01-10,29.84375
34214,South Carolina,York,91,2020-01-11,0,Good,SO2,1,2020,1,11,01-11,30.620689655172413
34215,South Carolina,York,91,2020-01-12,0,Good,SO2,1,2020,1,12,01-12,31.606060606060606
34216,South Carolina,York,91,2020-01-13,0,Good,SO2,1,2020,1,13,01-13,29.0
34217,South Carolina,York,91,2020-01-14,0,Good,SO2,1,2020,1,14,01-14,30.741935483870968
34218,South Carolina,York,91,2020-01-15,0,Good,SO2,1,2020,1,15,01-15,35.96875
34219,South Carolina,York,91,2020-01-16,0,Good,SO2,1,2020,1,16,01-16,32.05882352941177
34220,South Carolina,York,91,2020-01-17,0,Good,SO2,1,2020,1,17,01-17,30.9375
34221,South Carolina,York,91,2020-01-18,3,Good,SO2,1,2020,1,18,01-18,32.46875
34222,South Carolina,York,91,2020-01-19,0,Good,SO2,1,2020,1,19,01-19,33.55882352941177
34223,South Carolina,York,91,2020-01-20,1,Good,SO2,1,2020,1,20,01-20,32.46875
34224,South Carolina,York,91,2020-01-21,3,Good,SO2,1,2020,1,21,01-21,34.121212121212125
34225,South Carolina,York,91,2020-01-22,1,Good,SO2,1,2020,1,22,01-22,35.857142857142854
34226,South Carolina,York,91,2020-01-23,1,Good,SO2,1,2020,1,23,01-23,29.933333333333334
34227,South Carolina,York,91,2020-01-24,1,Good,SO2,1,2020,1,24,01-24,32.36363636363637
34228,South Carolina,York,91,2020-01-25,0,Good,SO2,1,2020,1,25,01-25,33.73529411764706
34229,South Carolina,York,91,2020-01-26,0,Good,SO2,1,2020,1,26,01-26,30.8
34230,South Carolina,York,91,2020-01-27,0,Good,SO2,1,2020,1,27,01-27,31.5625
34231,South Carolina,York,91,2020-01-28,32,Good,Ozone,1,2020,1,28,01-28,32.3125
34232,South Carolina,York,91,2020-01-29,27,Good,Ozone,1,2020,1,29,01-29,32.06666666666667
34233,South Carolina,York,91,2020-01-30,29,Good,Ozone,1,2020,1,30,01-30,29.484848484848484
34234,South Carolina,York,91,2020-01-31,17,Good,Ozone,1,2020,1,31,01-31,31.11764705882353
34235,South Carolina,York,91,2020-02-01,32,Good,Ozone,1,2020,2,1,02-01,34.096774193548384
34236,South Carolina,York,91,2020-02-02,35,Good,Ozone,1,2020,2,2,02-02,35.303030303030305
34237,South Carolina,York,91,2020-02-03,42,Good,Ozone,1,2020,2,3,02-03,32.088235294117645
34238,South Carolina,York,91,2020-02-04,39,Good,Ozone,1,2020,2,4,02-04,33.87096774193548
34239,South Carolina,York,91,2020-02-05,28,Good,Ozone,1,2020,2,5,02-05,33.696969696969695
34240,South Carolina,York,91,2020-02-06,27,Good,Ozone,1,2020,2,6,02-06,37.55882352941177
34241,South Carolina,York,91,2020-02-07,30,Good,Ozone,1,2020,2,7,02-07,38.13333333333333
34242,South Carolina,York,91,2020-02-08,28,Good,Ozone,1,2020,2,8,02-08,36.84848484848485
34243,South Carolina,York,91,2020-02-09,30,Good,Ozone,1,2020,2,9,02-09,31.61764705882353
34244,South Carolina,York,91,2020-02-10,25,Good,Ozone,1,2020,2,10,02-10,34.03448275862069
34245,South Carolina,York,91,2020-02-11,21,Good,Ozone,1,2020,2,11,02-11,39.25806451612903
34246,South Carolina,York,91,2020-02-12,23,Good,Ozone,1,2020,2,12,02-12,33.27272727272727
34247,South Carolina,York,91,2020-02-13,26,Good,Ozone,1,2020,2,13,02-13,35.53333333333333
34248,South Carolina,York,91,2020-02-14,34,Good,Ozone,1,2020,2,14,02-14,34.78787878787879
34249,South Carolina,York,91,2020-02-15,32,Good,Ozone,1,2020,2,15,02-15,31.441176470588236
34250,South Carolina,York,91,2020-02-16,28,Good,Ozone,1,2020,2,16,02-16,33.45161290322581
34251,South Carolina,York,91,2020-02-17,38,Good,Ozone,1,2020,2,17,02-17,36.27272727272727
34252,South Carolina,York,91,2020-02-18,25,Good,Ozone,1,2020,2,18,02-18,39.1764705882353
34253,South Carolina,York,91,2020-02-19,28,Good,Ozone,1,2020,2,19,02-19,33.96774193548387
34254,South Carolina,York,91,2020-02-20,26,Good,Ozone,1,2020,2,20,02-20,33.61764705882353
34255,South Carolina,York,91,2020-02-21,35,Good,Ozone,1,2020,2,21,02-21,33.25
34256,South Carolina,York,91,2020-02-22,37,Good,Ozone,1,2020,2,22,02-22,37.13333333333333
34257,South Carolina,York,91,2020-02-23,41,Good,Ozone,1,2020,2,23,02-23,32.029411764705884
34258,South Carolina,York,91,2020-02-24,31,Good,Ozone,1,2020,2,24,02-24,30.147058823529413
34259,South Carolina,York,91,2020-02-25,26,Good,Ozone,1,2020,2,25,02-25,32.34375
34260,South Carolina,York,91,2020-02-26,32,Good,Ozone,1,2020,2,26,02-26,33.529411764705884
34261,South Carolina,York,91,2020-02-27,37,Good,Ozone,1,2020,2,27,02-27,38.714285714285715
34262,South Carolina,York,91,2020-02-28,38,Good,Ozone,1,2020,2,28,02-28,39.303030303030305
34263,South Carolina,York,91,2020-02-29,39,Good,Ozone,1,2020,2,29,02-29,36.333333333333336
34264,South Carolina,York,91,2020-03-01,41,Good,Ozone,1,2020,3,1,03-01,35.23809523809524
34265,South Carolina,York,91,2020-03-02,43,Good,Ozone,1,2020,3,2,03-02,38.2972972972973
34266,South Carolina,York,91,2020-03-03,31,Good,Ozone,1,2020,3,3,03-03,37.5
34267,South Carolina,York,91,2020-03-04,26,Good,Ozone,1,2020,3,4,03-04,36.80952380952381
34268,South Carolina,York,91,2020-03-05,30,Good,Ozone,1,2020,3,5,03-05,37.76315789473684
34269,South Carolina,York,91,2020-03-06,34,Good,Ozone,1,2020,3,6,03-06,40.5
34270,South Carolina,York,91,2020-03-07,40,Good,Ozone,1,2020,3,7,03-07,40.53658536585366
34271,South Carolina,York,91,2020-03-08,39,Good,Ozone,1,2020,3,8,03-08,41.89473684210526
34272,South Carolina,York,91,2020-03-09,36,Good,Ozone,1,2020,3,9,03-09,44.578947368421055
34273,South Carolina,York,91,2020-03-10,37,Good,Ozone,1,2020,3,10,03-10,40.57142857142857
34274,South Carolina,York,91,2020-03-11,39,Good,Ozone,1,2020,3,11,03-11,37.578947368421055
34275,South Carolina,York,91,2020-03-12,37,Good,Ozone,1,2020,3,12,03-12,38.18421052631579
34276,South Carolina,York,91,2020-03-13,29,Good,Ozone,1,2020,3,13,03-13,36.45238095238095
34277,South Carolina,York,91,2020-03-14,39,Good,Ozone,1,2020,3,14,03-14,37.63157894736842
34278,South Carolina,York,91,2020-03-15,34,Good,Ozone,1,2020,3,15,03-15,39.6578947368421
34279,South Carolina,York,91,2020-03-16,29,Good,Ozone,1,2020,3,16,03-16,38.285714285714285
34280,South Carolina,York,91,2020-03-17,24,Good,Ozone,1,2020,3,17,03-17,40.81578947368421
34281,South Carolina,York,91,2020-03-18,31,Good,Ozone,1,2020,3,18,03-18,40.351351351351354
34282,South Carolina,York,91,2020-03-19,31,Good,Ozone,1,2020,3,19,03-19,35.53658536585366
34283,South Carolina,York,91,2020-03-20,35,Good,Ozone,1,2020,3,20,03-20,39.7027027027027
34284,South Carolina,York,91,2020-03-21,40,Good,Ozone,1,2020,3,21,03-21,40.5
34285,South Carolina,York,91,2020-03-22,30,Good,Ozone,1,2020,3,22,03-22,39.5
34286,South Carolina,York,91,2020-03-23,26,Good,Ozone,1,2020,3,23,03-23,41.6578947368421
34287,South Carolina,York,91,2020-03-24,13,Good,Ozone,1,2020,3,24,03-24,42.0
34288,South Carolina,York,91,2020-03-25,33,Good,Ozone,1,2020,3,25,03-25,37.595238095238095
34289,South Carolina,York,91,2020-03-26,26,Good,Ozone,1,2020,3,26,03-26,36.578947368421055
34290,South Carolina,York,91,2020-03-27,42,Good,Ozone,1,2020,3,27,03-27,35.578947368421055
34291,South Carolina,York,91,2020-03-28,33,Good,Ozone,1,2020,3,28,03-28,35.285714285714285
34292,South Carolina,York,91,2020-03-29,42,Good,Ozone,1,2020,3,29,03-29,40.729729729729726
34293,South Carolina,York,91,2020-03-30,44,Good,Ozone,1,2020,3,30,03-30,39.55263157894737
34294,South Carolina,York,91,2020-03-31,35,Good,Ozone,1,2020,3,31,03-31,36.476190476190474
34295,Tennessee,Blount,9,2020-01-01,40,Good,Ozone,1,2020,1,1,01-01,38.33766233766234
34296,Tennessee,Blount,9,2020-01-02,39,Good,Ozone,1,2020,1,2,01-02,37.10526315789474
34297,Tennessee,Blount,9,2020-01-03,34,Good,Ozone,1,2020,1,3,01-03,37.56578947368421
34298,Tennessee,Blount,9,2020-01-04,34,Good,Ozone,1,2020,1,4,01-04,36.346666666666664
34299,Tennessee,Blount,9,2020-01-05,34,Good,Ozone,1,2020,1,5,01-05,36.8
34300,Tennessee,Blount,9,2020-01-06,37,Good,Ozone,1,2020,1,6,01-06,36.71052631578947
34301,Tennessee,Blount,9,2020-01-07,36,Good,Ozone,1,2020,1,7,01-07,40.23376623376623
34302,Tennessee,Blount,9,2020-01-08,37,Good,Ozone,1,2020,1,8,01-08,38.35526315789474
34303,Tennessee,Blount,9,2020-01-09,39,Good,Ozone,1,2020,1,9,01-09,36.0
34304,Tennessee,Blount,9,2020-01-10,41,Good,Ozone,1,2020,1,10,01-10,34.82666666666667
34305,Tennessee,Blount,9,2020-01-11,1,Good,CO,1,2020,1,11,01-11,36.567567567567565
34306,Tennessee,Blount,9,2020-01-12,36,Good,Ozone,1,2020,1,12,01-12,38.21052631578947
34307,Tennessee,Blount,9,2020-01-13,35,Good,Ozone,1,2020,1,13,01-13,35.78666666666667
34308,Tennessee,Blount,9,2020-01-14,34,Good,Ozone,1,2020,1,14,01-14,40.8
34309,Tennessee,Blount,9,2020-01-15,29,Good,Ozone,1,2020,1,15,01-15,43.38666666666666
34310,Tennessee,Blount,9,2020-01-16,34,Good,Ozone,1,2020,1,16,01-16,41.0945945945946
34311,Tennessee,Blount,9,2020-01-17,36,Good,Ozone,1,2020,1,17,01-17,35.648648648648646
34312,Tennessee,Blount,9,2020-01-18,37,Good,Ozone,1,2020,1,18,01-18,34.4078947368421
34313,Tennessee,Blount,9,2020-01-19,31,Good,Ozone,1,2020,1,19,01-19,36.63157894736842
34314,Tennessee,Blount,9,2020-01-20,26,Good,Ozone,1,2020,1,20,01-20,34.57333333333333
34315,Tennessee,Blount,9,2020-01-21,31,Good,Ozone,1,2020,1,21,01-21,37.61842105263158
34316,Tennessee,Blount,9,2020-01-22,40,Good,Ozone,1,2020,1,22,01-22,37.0
34317,Tennessee,Blount,9,2020-01-23,40,Good,Ozone,1,2020,1,23,01-23,33.72
34318,Tennessee,Blount,9,2020-01-24,34,Good,Ozone,1,2020,1,24,01-24,35.15584415584416
34319,Tennessee,Blount,9,2020-01-25,25,Good,Ozone,1,2020,1,25,01-25,34.285714285714285
34320,Tennessee,Blount,9,2020-01-26,33,Good,Ozone,1,2020,1,26,01-26,35.42666666666667
34321,Tennessee,Blount,9,2020-01-27,31,Good,Ozone,1,2020,1,27,01-27,35.13157894736842
34322,Tennessee,Blount,9,2020-01-28,35,Good,Ozone,1,2020,1,28,01-28,34.89333333333333
34323,Tennessee,Blount,9,2020-01-29,35,Good,Ozone,1,2020,1,29,01-29,36.84
34324,Tennessee,Blount,9,2020-01-30,34,Good,Ozone,1,2020,1,30,01-30,33.84415584415584
34325,Tennessee,Blount,9,2020-01-31,31,Good,Ozone,1,2020,1,31,01-31,37.93333333333333
34326,Tennessee,Blount,9,2020-02-01,30,Good,Ozone,1,2020,2,1,02-01,38.723684210526315
34327,Tennessee,Blount,9,2020-02-02,40,Good,Ozone,1,2020,2,2,02-02,37.18421052631579
34328,Tennessee,Blount,9,2020-02-03,41,Good,Ozone,1,2020,2,3,02-03,37.24
34329,Tennessee,Blount,9,2020-02-04,42,Good,Ozone,1,2020,2,4,02-04,36.973333333333336
34330,Tennessee,Blount,9,2020-02-05,36,Good,Ozone,1,2020,2,5,02-05,33.66233766233766
34331,Tennessee,Blount,9,2020-02-06,33,Good,Ozone,1,2020,2,6,02-06,36.90909090909091
34332,Tennessee,Blount,9,2020-02-07,34,Good,Ozone,1,2020,2,7,02-07,38.98684210526316
34333,Tennessee,Blount,9,2020-02-08,35,Good,Ozone,1,2020,2,8,02-08,35.921052631578945
34334,Tennessee,Blount,9,2020-02-09,39,Good,Ozone,1,2020,2,9,02-09,35.44444444444444
34335,Tennessee,Blount,9,2020-02-10,37,Good,Ozone,1,2020,2,10,02-10,36.714285714285715
34336,Tennessee,Blount,9,2020-02-11,29,Good,Ozone,1,2020,2,11,02-11,35.986486486486484
34337,Tennessee,Blount,9,2020-02-12,34,Good,Ozone,1,2020,2,12,02-12,35.74666666666667
34338,Tennessee,Blount,9,2020-02-13,35,Good,Ozone,1,2020,2,13,02-13,35.51315789473684
34339,Tennessee,Blount,9,2020-02-14,32,Good,Ozone,1,2020,2,14,02-14,36.88
34340,Tennessee,Blount,9,2020-02-15,38,Good,Ozone,1,2020,2,15,02-15,39.38157894736842
34341,Tennessee,Blount,9,2020-02-16,41,Good,Ozone,1,2020,2,16,02-16,34.346666666666664
